"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2024 inflation-adjusted dollars)",
"1500000US080299651002","Block Group 2; Census Tract 9651; Delta County; Colorado","46327","6861",
"1500000US080299651003","Block Group 3; Census Tract 9651; Delta County; Colorado","51000","27429",
"1500000US080299652011","Block Group 1; Census Tract 9652.01; Delta County; Colorado","50865","10978",
"1500000US080299652012","Block Group 2; Census Tract 9652.01; Delta County; Colorado","33355","19871",
"1500000US080299652021","Block Group 1; Census Tract 9652.02; Delta County; Colorado","73843","8964",
"1500000US080299652022","Block Group 2; Census Tract 9652.02; Delta County; Colorado","60298","29127",
"1500000US080310001021","Block Group 1; Census Tract 1.02; Denver County; Colorado","135250","92591",
"1500000US080310001022","Block Group 2; Census Tract 1.02; Denver County; Colorado","192692","46142",
"1500000US080310001023","Block Group 3; Census Tract 1.02; Denver County; Colorado","176964","45649",
"1500000US080310001024","Block Group 4; Census Tract 1.02; Denver County; Colorado","-","**",
"1500000US080310002011","Block Group 1; Census Tract 2.01; Denver County; Colorado","53409","23453",
"1500000US080310002012","Block Group 2; Census Tract 2.01; Denver County; Colorado","138308","17196",
"1500000US080310002021","Block Group 1; Census Tract 2.02; Denver County; Colorado","-","**",
"1500000US080310002022","Block Group 2; Census Tract 2.02; Denver County; Colorado","145625","97491",
"1500000US080310002023","Block Group 3; Census Tract 2.02; Denver County; Colorado","96521","10621",
"1500000US080310002024","Block Group 4; Census Tract 2.02; Denver County; Colorado","159688","52303",
"1500000US080310003011","Block Group 1; Census Tract 3.01; Denver County; Colorado","119606","77162",
"1500000US080310003012","Block Group 2; Census Tract 3.01; Denver County; Colorado","197647","71178",
"1500000US080310003013","Block Group 3; Census Tract 3.01; Denver County; Colorado","141776","121839",
"1500000US080310003014","Block Group 4; Census Tract 3.01; Denver County; Colorado","-","**",
"1500000US080310003015","Block Group 5; Census Tract 3.01; Denver County; Colorado","63929","25213",
"1500000US080310003016","Block Group 6; Census Tract 3.01; Denver County; Colorado","177583","56772",
"1500000US080310003021","Block Group 1; Census Tract 3.02; Denver County; Colorado","74133","33223",
"1500000US080310003022","Block Group 2; Census Tract 3.02; Denver County; Colorado","140400","52785",
"1500000US080310003023","Block Group 3; Census Tract 3.02; Denver County; Colorado","235789","104574",
"1500000US080310003024","Block Group 4; Census Tract 3.02; Denver County; Colorado","168167","56045",
"1500000US080310003025","Block Group 5; Census Tract 3.02; Denver County; Colorado","111544","10217",
"1500000US080310003031","Block Group 1; Census Tract 3.03; Denver County; Colorado","234500","35967",
"1500000US080310003032","Block Group 2; Census Tract 3.03; Denver County; Colorado","72604","18042",
"1500000US080310003033","Block Group 3; Census Tract 3.03; Denver County; Colorado","135313","50979",
"1500000US080310003034","Block Group 4; Census Tract 3.03; Denver County; Colorado","128529","71361",
"1500000US080310003035","Block Group 5; Census Tract 3.03; Denver County; Colorado","124487","15337",
"1500000US080310003036","Block Group 6; Census Tract 3.03; Denver County; Colorado","153486","44020",
"1500000US080310004011","Block Group 1; Census Tract 4.01; Denver County; Colorado","119112","35119",
"1500000US080310004012","Block Group 2; Census Tract 4.01; Denver County; Colorado","120815","54463",
"1500000US080310004013","Block Group 3; Census Tract 4.01; Denver County; Colorado","86667","72178",
"1500000US080310004014","Block Group 4; Census Tract 4.01; Denver County; Colorado","126563","78972",
"1500000US080310004031","Block Group 1; Census Tract 4.03; Denver County; Colorado","216579","78627",
"1500000US080310004032","Block Group 2; Census Tract 4.03; Denver County; Colorado","146587","12087",
"1500000US080310004033","Block Group 3; Census Tract 4.03; Denver County; Colorado","81389","26951",
"1500000US080310004034","Block Group 4; Census Tract 4.03; Denver County; Colorado","220913","181254",
"1500000US080310004041","Block Group 1; Census Tract 4.04; Denver County; Colorado","-","**",
"1500000US080310004042","Block Group 2; Census Tract 4.04; Denver County; Colorado","235022","131472",
"1500000US080310004043","Block Group 3; Census Tract 4.04; Denver County; Colorado","156563","54923",
"1500000US080310005011","Block Group 1; Census Tract 5.01; Denver County; Colorado","183700","24870",
"1500000US080310005012","Block Group 2; Census Tract 5.01; Denver County; Colorado","147381","30933",
"1500000US080310005013","Block Group 3; Census Tract 5.01; Denver County; Colorado","-","**",
"1500000US080310005031","Block Group 1; Census Tract 5.03; Denver County; Colorado","20471","4826",
"1500000US080310005032","Block Group 2; Census Tract 5.03; Denver County; Colorado","181537","50820",
"1500000US080310005041","Block Group 1; Census Tract 5.04; Denver County; Colorado","110050","74930",
"1500000US080310005042","Block Group 2; Census Tract 5.04; Denver County; Colorado","142426","39826",
"1500000US080310005043","Block Group 3; Census Tract 5.04; Denver County; Colorado","148897","52003",
"1500000US080310006001","Block Group 1; Census Tract 6; Denver County; Colorado","121659","14696",
"1500000US080310006002","Block Group 2; Census Tract 6; Denver County; Colorado","-","**",
"1500000US080310006003","Block Group 3; Census Tract 6; Denver County; Colorado","129926","68883",
"1500000US080310006004","Block Group 4; Census Tract 6; Denver County; Colorado","122895","31917",
"1500000US080310006005","Block Group 5; Census Tract 6; Denver County; Colorado","66250","15616",
"1500000US080310007031","Block Group 1; Census Tract 7.03; Denver County; Colorado","70825","20064",
"1500000US080310007032","Block Group 2; Census Tract 7.03; Denver County; Colorado","97778","62763",
"1500000US080310007041","Block Group 1; Census Tract 7.04; Denver County; Colorado","111845","34712",
"1500000US080310007042","Block Group 2; Census Tract 7.04; Denver County; Colorado","205492","116158",
"1500000US080310007051","Block Group 1; Census Tract 7.05; Denver County; Colorado","180714","71893",
"1500000US080310007052","Block Group 2; Census Tract 7.05; Denver County; Colorado","191019","72500",
"1500000US080310007053","Block Group 3; Census Tract 7.05; Denver County; Colorado","29901","17508",
"1500000US080310007061","Block Group 1; Census Tract 7.06; Denver County; Colorado","167604","72088",
"1500000US080310007062","Block Group 2; Census Tract 7.06; Denver County; Colorado","93472","24029",
"1500000US080310008001","Block Group 1; Census Tract 8; Denver County; Colorado","28875","5977",
"1500000US080310009021","Block Group 1; Census Tract 9.02; Denver County; Colorado","74063","67238",
"1500000US080310009022","Block Group 2; Census Tract 9.02; Denver County; Colorado","119792","59236",
"1500000US080310009023","Block Group 3; Census Tract 9.02; Denver County; Colorado","40682","21397",
"1500000US080310009024","Block Group 4; Census Tract 9.02; Denver County; Colorado","116818","50937",
"1500000US080310009025","Block Group 5; Census Tract 9.02; Denver County; Colorado","75625","25953",
"1500000US080310009031","Block Group 1; Census Tract 9.03; Denver County; Colorado","55833","28707",
"1500000US080310009032","Block Group 2; Census Tract 9.03; Denver County; Colorado","87583","36481",
"1500000US080310009033","Block Group 3; Census Tract 9.03; Denver County; Colorado","75694","50834",
"1500000US080310009034","Block Group 4; Census Tract 9.03; Denver County; Colorado","67880","26455",
"1500000US080310009035","Block Group 5; Census Tract 9.03; Denver County; Colorado","-","**",
"1500000US080310009041","Block Group 1; Census Tract 9.04; Denver County; Colorado","64489","60787",
"1500000US080310009042","Block Group 2; Census Tract 9.04; Denver County; Colorado","48026","35849",
"1500000US080310009043","Block Group 3; Census Tract 9.04; Denver County; Colorado","82684","75532",
"1500000US080310009044","Block Group 4; Census Tract 9.04; Denver County; Colorado","51276","16306",
"1500000US080310009051","Block Group 1; Census Tract 9.05; Denver County; Colorado","71820","46707",
"1500000US080310009052","Block Group 2; Census Tract 9.05; Denver County; Colorado","121321","54668",
"1500000US080310009053","Block Group 3; Census Tract 9.05; Denver County; Colorado","122109","56055",
"1500000US080310009054","Block Group 4; Census Tract 9.05; Denver County; Colorado","76957","52977",
"1500000US080310010001","Block Group 1; Census Tract 10; Denver County; Colorado","-","**",
"1500000US080310010002","Block Group 2; Census Tract 10; Denver County; Colorado","-","**",
"1500000US080310010003","Block Group 3; Census Tract 10; Denver County; Colorado","75385","23783",
"1500000US080310011011","Block Group 1; Census Tract 11.01; Denver County; Colorado","104261","63931",
"1500000US080310011012","Block Group 2; Census Tract 11.01; Denver County; Colorado","-","**",
"1500000US080310011013","Block Group 3; Census Tract 11.01; Denver County; Colorado","117762","32977",
"1500000US080310011014","Block Group 4; Census Tract 11.01; Denver County; Colorado","138839","96087",
"1500000US080310011021","Block Group 1; Census Tract 11.02; Denver County; Colorado","136369","70484",
"1500000US080310011022","Block Group 2; Census Tract 11.02; Denver County; Colorado","118847","74166",
"1500000US080310011023","Block Group 3; Census Tract 11.02; Denver County; Colorado","106326","32817",
"1500000US080310011024","Block Group 4; Census Tract 11.02; Denver County; Colorado","153417","93996",
"1500000US080310013011","Block Group 1; Census Tract 13.01; Denver County; Colorado","91875","44787",
"1500000US080310013012","Block Group 2; Census Tract 13.01; Denver County; Colorado","93333","26518",
"1500000US080310013013","Block Group 3; Census Tract 13.01; Denver County; Colorado","88333","45774",
"1500000US080310013014","Block Group 4; Census Tract 13.01; Denver County; Colorado","111875","63519",
"1500000US080310013015","Block Group 5; Census Tract 13.01; Denver County; Colorado","80551","28459",
"1500000US080310013021","Block Group 1; Census Tract 13.02; Denver County; Colorado","83077","72175",
"1500000US080310013022","Block Group 2; Census Tract 13.02; Denver County; Colorado","65673","27218",
"1500000US080310013023","Block Group 3; Census Tract 13.02; Denver County; Colorado","86667","37235",
"1500000US080310014011","Block Group 1; Census Tract 14.01; Denver County; Colorado","14756","11946",
"1500000US080310014012","Block Group 2; Census Tract 14.01; Denver County; Colorado","132438","16096",
"1500000US080310014013","Block Group 3; Census Tract 14.01; Denver County; Colorado","-","**",
"1500000US080310014014","Block Group 4; Census Tract 14.01; Denver County; Colorado","-","**",
"1500000US080310014015","Block Group 5; Census Tract 14.01; Denver County; Colorado","-","**",
"1500000US080310014021","Block Group 1; Census Tract 14.02; Denver County; Colorado","56702","15692",
"1500000US080310014022","Block Group 2; Census Tract 14.02; Denver County; Colorado","89818","2195",
"1500000US080310014023","Block Group 3; Census Tract 14.02; Denver County; Colorado","-","**",
"1500000US080310014024","Block Group 4; Census Tract 14.02; Denver County; Colorado","-","**",
"1500000US080310014025","Block Group 5; Census Tract 14.02; Denver County; Colorado","-","**",
"1500000US080310014031","Block Group 1; Census Tract 14.03; Denver County; Colorado","72757","9769",
"1500000US080310014032","Block Group 2; Census Tract 14.03; Denver County; Colorado","100880","53673",
"1500000US080310014033","Block Group 3; Census Tract 14.03; Denver County; Colorado","103827","21765",
"1500000US080310014034","Block Group 4; Census Tract 14.03; Denver County; Colorado","-","**",
"1500000US080310015001","Block Group 1; Census Tract 15; Denver County; Colorado","-","**",
"1500000US080310015002","Block Group 2; Census Tract 15; Denver County; Colorado","122308","56172",
"1500000US080310015003","Block Group 3; Census Tract 15; Denver County; Colorado","-","**",
"1500000US080310015004","Block Group 4; Census Tract 15; Denver County; Colorado","65145","10173",
"1500000US080310016011","Block Group 1; Census Tract 16.01; Denver County; Colorado","105710","64282",
"1500000US080310016012","Block Group 2; Census Tract 16.01; Denver County; Colorado","131279","13270",
"1500000US080310016013","Block Group 3; Census Tract 16.01; Denver County; Colorado","114583","40596",
"1500000US080310016021","Block Group 1; Census Tract 16.02; Denver County; Colorado","116302","22768",
"1500000US080310016022","Block Group 2; Census Tract 16.02; Denver County; Colorado","122547","24503",
"1500000US080310016031","Block Group 1; Census Tract 16.03; Denver County; Colorado","56797","41836",
